InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
560209,21269,ANTIQUE CREAM CUTLERY SHELF ,2,2011-07-15 14:05,8.5,15004.0,United Kingdom
571505,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,12,2011-10-17 15:19,4.25,17244.0,United Kingdom
547063,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2011-03-20 13:33,3.95,14769.0,United Kingdom
560360,23212,HEART WREATH DECORATION WITH BELL,48,2011-07-18 11:55,1.25,12744.0,Singapore
552710,22386,JUMBO BAG PINK POLKADOT,100,2011-05-11 7:35,1.79,13098.0,United Kingdom
537240,22652,TRAVEL SEWING KIT,3,2010-12-06 10:08,3.36,,United Kingdom
542710,22132,RED LOVE HEART SHAPE CUP,36,2011-01-31 13:17,0.85,14776.0,United Kingdom
568056,23242,TREASURE TIN BUFFALO BILL ,6,2011-09-23 12:55,2.08,12705.0,Germany
553768,21754,HOME BUILDING BLOCK WORD,1,2011-05-19 10:47,11.63,,United Kingdom
543730,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,10,2011-02-11 11:57,1.25,16928.0,United Kingdom
551456,22795,,-3,2011-04-28 16:03,0.0,,United Kingdom
575563,22588,CARD HOLDER GINGHAM HEART,6,2011-11-10 11:22,2.89,17521.0,United Kingdom
543097,21143,ANTIQUE GLASS HEART DECORATION ,1,2011-02-03 11:41,4.13,,United Kingdom
550987,84429A,MEDIUM PINK BUDDHA HEAD ,1,2011-04-21 18:10,5.79,,United Kingdom
554160,22595,GINGHAM HEART DECORATION,3,2011-05-23 11:49,0.85,17841.0,United Kingdom
578290,23558,LANDMARK FRAME LONDON BRIDGE ,3,2011-11-23 14:07,12.5,13644.0,United Kingdom
580670,22109,FULL ENGLISH BREAKFAST PLATE,8,2011-12-05 14:26,3.75,18044.0,United Kingdom
581016,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-12-07 9:53,4.95,14141.0,United Kingdom
552282,22692,DOORMAT WELCOME TO OUR HOME,2,2011-05-08 12:44,7.95,14040.0,United Kingdom
575854,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-11-11 12:20,4.95,14125.0,United Kingdom
545897,22499,WOODEN UNION JACK BUNTING,1,2011-03-07 17:22,12.46,,United Kingdom
536982,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2010-12-03 14:27,4.21,,United Kingdom
566434,22302,COFFEE MUG PEARS  DESIGN,6,2011-09-12 15:01,2.55,17090.0,United Kingdom
577725,22470,HEART OF WICKER LARGE,6,2011-11-21 12:38,2.95,14607.0,United Kingdom
559703,22916,HERB MARKER THYME,200,2011-07-12 9:11,0.65,16989.0,United Kingdom
557525,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,2011-06-21 9:26,4.15,12759.0,Netherlands
568141,48185,DOORMAT FAIRY CAKE,1,2011-09-25 11:21,8.25,16326.0,United Kingdom
573501,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-10-31 12:02,2.95,18055.0,United Kingdom
540839,21123,SET/10 IVORY POLKADOT PARTY CANDLES,1,2011-01-11 15:42,1.25,16791.0,United Kingdom
558028,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,2011-06-24 11:39,0.42,15128.0,United Kingdom
571670,84596F,SMALL MARSHMALLOWS PINK BOWL,16,2011-10-18 13:12,0.42,12611.0,Italy
567128,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,4,2011-09-16 14:04,2.55,18055.0,United Kingdom
542344,22379,RECYCLING BAG RETROSPOT ,2,2011-01-27 11:30,4.13,,United Kingdom
564850,22855,FINE WICKER HEART ,4,2011-08-30 16:43,1.25,17298.0,United Kingdom
570284,23100,SILVER BELLS TABLE DECORATION,2,2011-10-10 11:30,1.25,14419.0,United Kingdom
550987,21382,SET/4 SPRING FLOWER DECORATION,1,2011-04-21 18:10,5.79,,United Kingdom
549023,22530,MAGIC DRAWING SLATE DOLLY GIRL ,1,2011-04-05 16:27,0.83,,United Kingdom
C577486,23198,PANTRY MAGNETIC  SHOPPING LIST,-5,2011-11-20 11:59,1.45,15533.0,United Kingdom
541684,21071,VINTAGE BILLBOARD DRINK ME MUG,12,2011-01-20 15:22,1.25,15498.0,United Kingdom
564191,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,3,2011-08-23 16:16,0.83,17315.0,United Kingdom
574671,23356,LOVE HOT WATER BOTTLE,1,2011-11-06 12:23,5.95,16744.0,United Kingdom
539491,21981,PACK OF 12 WOODLAND TISSUES ,12,2010-12-20 10:09,0.29,14646.0,Netherlands
570719,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2011-10-12 10:45,0.85,17913.0,United Kingdom
570022,22440,BALLOON WATER BOMB PACK OF 35,2,2011-10-07 10:21,0.42,14067.0,United Kingdom
539731,22856,ASSORTED EASTER DECORATIONS  BELLS,288,2010-12-21 15:05,1.06,14646.0,Netherlands
580305,23191,BUNDLE OF 3 RETRO NOTE BOOKS,1,2011-12-02 14:26,1.65,12970.0,United Kingdom
537237,48184,DOORMAT ENGLISH ROSE ,1,2010-12-06 9:58,14.43,,United Kingdom
578344,23520,EMBROIDERED RIBBON REEL RUBY ,1,2011-11-24 9:21,7.46,,United Kingdom
541855,21896,POTTING SHED TWINE,2,2011-01-23 14:59,2.1,13742.0,United Kingdom
567488,22113,GREY HEART HOT WATER BOTTLE,2,2011-09-20 14:00,4.25,17564.0,United Kingdom
551857,22189,CREAM HEART CARD HOLDER,12,2011-05-04 15:33,3.95,13037.0,United Kingdom
546653,84559a,3D SHEET OF DOG STICKERS,1,2011-03-15 14:18,1.66,,United Kingdom
571039,22139,RETROSPOT TEA SET CERAMIC 11 PC ,2,2011-10-13 12:59,4.95,16121.0,United Kingdom
538863,37448,CERAMIC CAKE DESIGN SPOTTED MUG,10,2010-12-14 14:15,1.49,16919.0,United Kingdom
551872,15039,SANDALWOOD FAN,20,2011-05-04 17:19,0.85,12955.0,United Kingdom
572087,22423,REGENCY CAKESTAND 3 TIER,16,2011-10-20 14:30,10.95,12683.0,France
545897,20707,CRAZY DAISY HEART DECORATION,4,2011-03-07 17:22,0.83,,United Kingdom
550298,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2011-04-15 16:11,0.65,17346.0,United Kingdom
580611,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-12-05 11:49,2.1,12748.0,United Kingdom
578067,23013,GLASS APOTHECARY BOTTLE TONIC,2,2011-11-22 15:43,8.29,,United Kingdom
567673,22457,NATURAL SLATE HEART CHALKBOARD ,1,2011-09-21 15:43,5.79,,United Kingdom
538799,21238,RED RETROSPOT CUP,3,2010-12-14 11:48,0.85,15039.0,United Kingdom
550541,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-04-19 11:33,2.08,,United Kingdom
572336,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2011-10-24 10:29,2.95,13523.0,United Kingdom
548703,22297,HEART IVORY TRELLIS SMALL,2,2011-04-03 11:37,1.25,16010.0,United Kingdom
538071,85049E,SCANDINAVIAN REDS RIBBONS,1,2010-12-09 14:09,2.51,,United Kingdom
541660,21115,ROSE CARAVAN DOORSTOP,2,2011-01-20 12:20,6.75,17787.0,United Kingdom
564851,82552,WASHROOM METAL SIGN,24,2011-08-30 16:53,1.45,13183.0,United Kingdom
558293,22609,PENS ASSORTED SPACEBALL,36,2011-06-28 10:31,0.19,13656.0,United Kingdom
557621,21770,OPEN CLOSED METAL SIGN,2,2011-06-21 14:00,4.95,12444.0,Norway
575748,22327,ROUND SNACK BOXES SET OF 4 SKULLS,7,2011-11-11 10:21,6.63,,United Kingdom
575176,23559,WOODLAND BUNNIES LOLLY MAKERS,1,2011-11-08 18:29,4.13,,United Kingdom
563183,23182,TOILET SIGN OCCUPIED OR VACANT,24,2011-08-12 14:47,0.83,14110.0,United Kingdom
574918,23393,HOME SWEET HOME CUSHION COVER ,2,2011-11-07 16:31,3.75,,France
572189,23355,HOT WATER BOTTLE KEEP CALM,12,2011-10-21 11:08,4.95,15286.0,United Kingdom
541473,22435,SET OF 9 HEART SHAPED BALLOONS,36,2011-01-18 11:30,1.25,17491.0,United Kingdom
547396,22726,ALARM CLOCK BAKELIKE GREEN,3,2011-03-22 16:54,8.29,,United Kingdom
541872,21874,GIN AND TONIC MUG,4,2011-01-24 9:52,1.25,14796.0,United Kingdom
561214,82001S,VINYL RECORD FRAME SILVER,9,2011-07-25 17:00,3.75,,United Kingdom
543451,21494,ROTATING LEAVES T-LIGHT HOLDER,1,2011-02-08 12:13,5.79,,United Kingdom
576837,22585,PACK OF 6 BIRDY GIFT TAGS,2,2011-11-16 15:16,2.46,,United Kingdom
575603,22669,RED BABY BUNTING ,5,2011-11-10 12:29,2.95,18125.0,United Kingdom
547871,85028S,FRENCH CHATEAU SMALL FRUITBOWL,2,2011-03-27 14:28,1.95,16931.0,United Kingdom
573902,23409,PHOTO FRAME LINEN AND LACE LARGE,6,2011-11-01 14:51,3.75,17428.0,United Kingdom
543187,22561,WOODEN SCHOOL COLOURING SET,12,2011-02-04 11:43,1.65,14778.0,United Kingdom
539477,22808,SET OF 6 T-LIGHTS EASTER CHICKS,6,2010-12-19 14:58,2.95,18245.0,United Kingdom
573340,21213,PACK OF 72 SKULL CAKE CASES,2,2011-10-30 11:55,0.55,14159.0,United Kingdom
559134,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-07-06 13:14,2.95,12700.0,France
549235,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,3,2011-04-07 11:16,2.95,15530.0,United Kingdom
559715,22537,MAGIC DRAWING SLATE DINOSAUR,24,2011-07-12 10:47,0.42,14132.0,United Kingdom
577235,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-11-18 12:09,1.65,14367.0,United Kingdom
543013,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-02-02 13:35,5.79,,United Kingdom
561085,23201,JUMBO BAG ALPHABET,10,2011-07-25 9:26,2.08,14367.0,United Kingdom
570187,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,2011-10-07 15:09,4.13,,United Kingdom
576648,23207,LUNCH BAG ALPHABET DESIGN,30,2011-11-16 10:32,1.65,14057.0,United Kingdom
573347,21930,JUMBO STORAGE BAG SKULLS,3,2011-10-30 12:26,2.08,13137.0,United Kingdom
571937,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2011-10-20 9:28,2.55,14911.0,EIRE
539740,15056p,EDWARDIAN PARASOL PINK,1,2010-12-21 15:20,12.72,,United Kingdom
559293,22737,RIBBON REEL CHRISTMAS PRESENT ,1,2011-07-07 12:29,1.65,16743.0,United Kingdom
565129,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2011-09-01 12:41,1.65,15719.0,United Kingdom
556474,21900,"KEY FOB , SHED",2,2011-06-12 12:01,0.65,16007.0,United Kingdom
C546214,22499,WOODEN UNION JACK BUNTING,-1,2011-03-10 11:45,5.95,15724.0,United Kingdom
570832,47590B,PINK HAPPY BIRTHDAY BUNTING,6,2011-10-12 13:28,5.45,13058.0,United Kingdom
543354,22470,HEART OF WICKER LARGE,30,2011-02-07 13:50,2.95,13458.0,United Kingdom
567097,21484,CHICK GREY HOT WATER BOTTLE,4,2011-09-16 13:23,4.25,13323.0,United Kingdom
571824,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-10-19 11:49,3.25,12472.0,Germany
573359,23075,PARLOUR CERAMIC WALL HOOK,2,2011-10-30 12:48,4.15,14178.0,United Kingdom
546007,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,2011-03-08 15:34,4.13,,United Kingdom
559672,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,2011-07-11 14:04,0.55,14796.0,United Kingdom
563614,23237,SET OF 4 KNICK KNACK TINS LEAF,96,2011-08-18 8:51,3.75,12415.0,Australia
567656,22207,FRYING PAN UNION FLAG,1,2011-09-21 14:40,8.29,14096.0,United Kingdom
571190,20756,GREEN FERN POCKET BOOK,1,2011-10-14 11:43,0.85,17771.0,United Kingdom
570465,84923,PINK BUTTERFLY HANDBAG W BOBBLES,1,2011-10-10 16:02,4.13,,United Kingdom
562843,90022,EDWARDIAN DROP EARRINGS JET BLACK,1,2011-08-09 17:37,3.73,,United Kingdom
561100,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-07-25 11:01,1.25,15289.0,United Kingdom
564918,16046,,21,2011-08-31 12:42,0.0,,United Kingdom
556039,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-06-08 12:40,3.25,13001.0,United Kingdom
563909,20669,RED HEART LUGGAGE TAG,3,2011-08-21 12:36,1.25,15701.0,United Kingdom
538894,22158,3 HEARTS HANGING DECORATION RUSTIC,2,2010-12-14 17:22,2.95,16161.0,United Kingdom
542919,22377,BOTTLE BAG RETROSPOT ,70,2011-02-01 16:47,2.1,15971.0,United Kingdom
557276,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2011-06-19 12:05,1.65,16931.0,United Kingdom
563638,22548,HEADS AND TAILS SPORTING FUN,2,2011-08-18 10:36,1.25,15311.0,United Kingdom
559660,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,36,2011-07-11 13:19,0.39,16701.0,United Kingdom
580752,22037,ROBOT BIRTHDAY CARD,12,2011-12-06 9:56,0.42,12478.0,Greece
575886,20674,GREEN POLKADOT BOWL,8,2011-11-11 13:57,1.25,12517.0,Germany
564739,20992,JAZZ HEARTS PURSE NOTEBOOK,6,2011-08-28 14:28,0.39,16931.0,United Kingdom
562607,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-08-08 11:45,3.75,12885.0,United Kingdom
552282,22659,LUNCH BOX I LOVE LONDON,6,2011-05-08 12:44,1.95,14040.0,United Kingdom
547050,84921,CREAM AND PINK FLOWERS PONY ,1,2011-03-20 12:02,3.75,17795.0,United Kingdom
551982,21868,POTTING SHED TEA MUG,3,2011-05-05 13:56,1.25,15023.0,United Kingdom
550768,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-04-20 12:44,4.15,15039.0,United Kingdom
560366,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-07-18 12:19,0.21,16859.0,United Kingdom
540551,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,2,2011-01-10 9:43,0.85,,United Kingdom
539607,22302,COFFEE MUG PEARS  DESIGN,24,2010-12-20 14:10,2.55,12681.0,France
550541,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,2,2011-04-19 11:33,1.63,,United Kingdom
578827,90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,1,2011-11-25 14:25,6.23,,United Kingdom
540532,22625,RED KITCHEN SCALES,2,2011-01-09 14:11,8.5,14702.0,United Kingdom
578662,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2011-11-24 16:51,2.95,17516.0,United Kingdom
556108,22383,LUNCH BAG SUKI DESIGN ,1,2011-06-08 17:59,4.13,,United Kingdom
550473,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-04-18 13:54,2.08,14623.0,United Kingdom
541592,22032,BOTANICAL LILY GREETING CARD,1,2011-01-19 15:08,0.42,,United Kingdom
581383,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-12-08 13:04,1.65,15399.0,United Kingdom
557956,21976,PACK OF 60 MUSHROOM CAKE CASES,2,2011-06-23 19:20,0.55,18283.0,United Kingdom
541138,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-01-14 10:42,0.29,12553.0,France
545692,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-03-06 12:58,1.65,17428.0,United Kingdom
553863,22431,WATERING CAN BLUE ELEPHANT,6,2011-05-19 14:05,1.95,13418.0,United Kingdom
543055,POST,POSTAGE,4,2011-02-03 10:41,28.0,12502.0,Spain
544341,82599,FANNY'S REST STOPMETAL SIGN,12,2011-02-18 9:43,2.1,13012.0,United Kingdom
538871,22112,CHOCOLATE HOT WATER BOTTLE,12,2010-12-14 15:02,4.95,14051.0,United Kingdom
571457,17107D,FLOWER FAIRY 5 DRAWER LINERS,6,2011-10-17 14:01,2.55,12963.0,United Kingdom
558195,20727,LUNCH BAG  BLACK SKULL.,20,2011-06-27 12:32,1.65,17735.0,United Kingdom
545759,22982,PANTRY PASTRY BRUSH,12,2011-03-07 11:56,1.25,16316.0,United Kingdom
541128,22467,GUMBALL COAT RACK,1,2011-01-14 10:12,4.96,,United Kingdom
545188,22659,LUNCH BOX I LOVE LONDON,1,2011-02-28 15:19,1.95,14056.0,United Kingdom
569555,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-10-05 8:17,1.45,17728.0,United Kingdom
578808,22467,GUMBALL COAT RACK,6,2011-11-25 13:23,2.55,16327.0,United Kingdom
558293,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-06-28 10:31,0.85,13656.0,United Kingdom
550915,85150,LADIES & GENTLEMEN METAL SIGN,4,2011-04-21 13:30,2.55,13263.0,United Kingdom
568212,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-09-25 16:05,3.75,15154.0,United Kingdom
560444,21794,CLASSIC FRENCH STYLE BASKET NATURAL,5,2011-07-18 17:15,3.95,13764.0,United Kingdom
547964,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-03-28 15:45,3.29,,United Kingdom
559547,85088,CANDY SPOT HAND BAG,3,2011-07-10 15:12,2.1,17758.0,United Kingdom
575087,85099F,JUMBO BAG STRAWBERRY,1,2011-11-08 13:57,2.08,16549.0,United Kingdom
540533,22664,TOY TIDY DOLLY GIRL DESIGN,1,2011-01-09 14:12,2.1,15005.0,United Kingdom
552229,15036,ASSORTED COLOURS SILK FAN,1,2011-05-06 15:40,1.63,,United Kingdom
539217,22766,PHOTO FRAME CORNICE,8,2010-12-16 12:46,2.95,15394.0,United Kingdom
576087,22634,CHILDS BREAKFAST SET SPACEBOY ,4,2011-11-14 8:31,9.95,12689.0,France
544672,21154,RED RETROSPOT OVEN GLOVE ,50,2011-02-22 15:45,1.25,14646.0,Netherlands
541429,22381,TOY TIDY PINK POLKADOT,10,2011-01-18 9:44,2.1,14688.0,United Kingdom
580613,21498,RED RETROSPOT WRAP ,25,2011-12-05 12:03,0.42,14759.0,United Kingdom
554514,21882,SKULLS TAPE,1,2011-05-24 15:58,1.63,,United Kingdom
566872,22193,RED DINER WALL CLOCK,1,2011-09-15 13:28,8.5,16729.0,United Kingdom
570761,90022,EDWARDIAN DROP EARRINGS JET BLACK,1,2011-10-12 11:41,3.75,,United Kingdom
553585,22343,PARTY PIZZA DISH RED RETROSPOT,24,2011-05-18 10:41,0.85,15301.0,United Kingdom
561651,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1,2011-07-28 15:36,1.25,,United Kingdom
543997,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2011-02-15 10:49,0.85,17348.0,United Kingdom
563614,23343,JUMBO BAG VINTAGE CHRISTMAS ,200,2011-08-18 8:51,1.79,12415.0,Australia
559364,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-07-08 8:48,1.65,17735.0,United Kingdom
573262,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12,2011-10-28 12:33,1.25,16851.0,United Kingdom
575739,23240,SET OF 4 KNICK KNACK TINS DOILY ,2,2011-11-11 9:05,8.29,,United Kingdom
559338,21242,RED RETROSPOT PLATE ,2,2011-07-07 16:30,3.29,,United Kingdom
580482,23420,PANTRY HOOK TEA STRAINER ,1,2011-12-04 12:44,2.08,16033.0,United Kingdom
565326,21872,GLAMOROUS  MUG,1,2011-09-02 13:41,1.25,16706.0,United Kingdom
565243,21507,ELEPHANT BIRTHDAY CARD ,12,2011-09-02 10:20,0.42,16735.0,United Kingdom
579751,21166,COOK WITH WINE METAL SIGN ,1,2011-11-30 14:46,4.13,,United Kingdom
579777,22900,SET 2 TEA TOWELS I LOVE LONDON ,3,2011-11-30 15:13,6.63,,United Kingdom
545183,22784,LANTERN CREAM GAZEBO ,3,2011-02-28 14:59,4.95,15570.0,United Kingdom
547790,21211,SET OF 72 SKULL PAPER  DOILIES,12,2011-03-25 12:04,1.45,12545.0,Spain
C550807,22423,REGENCY CAKESTAND 3 TIER,-1,2011-04-20 15:56,12.75,13717.0,United Kingdom
565923,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,8,2011-09-08 10:00,2.55,17567.0,United Kingdom
576053,21165,BEWARE OF THE CAT METAL SIGN ,3,2011-11-13 14:53,1.69,16726.0,United Kingdom
571508,22075,6 RIBBONS ELEGANT CHRISTMAS ,4,2011-10-17 15:27,1.63,,United Kingdom
556085,22182,CAKE STAND VICTORIAN FILIGREE SMALL,1,2011-06-08 15:23,9.96,,United Kingdom
566207,22533,MAGIC DRAWING SLATE BAKE A CAKE ,192,2011-09-09 15:02,0.27,12830.0,United Kingdom
543989,23230,WRAP ALPHABET DESIGN,200,2011-02-15 9:52,0.34,12415.0,Australia
545872,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-03-07 14:51,2.1,15752.0,United Kingdom
554994,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2011-05-29 14:18,2.95,14606.0,United Kingdom
545901,84313C,ORANGE TV TRAY TABLE ,1,2011-03-07 17:52,1.95,15834.0,United Kingdom
567656,21078,SET/20 STRAWBERRY PAPER NAPKINS ,2,2011-09-21 14:40,1.63,14096.0,United Kingdom
547058,21162,TOXIC AREA  DOOR HANGER ,12,2011-03-20 12:44,1.45,14232.0,United Kingdom
547799,20724,RED RETROSPOT CHARLOTTE BAG,30,2011-03-25 12:48,0.85,17139.0,United Kingdom
580910,22644,CERAMIC CHERRY CAKE MONEY BANK,144,2011-12-06 13:29,0.39,13225.0,United Kingdom
560696,22381,TOY TIDY PINK POLKADOT,2,2011-07-20 12:14,2.1,14606.0,United Kingdom
561870,22608,PENS ASSORTED FUNKY JEWELED ,36,2011-07-31 11:45,0.19,14911.0,EIRE
536778,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-12-02 15:03,1.25,13138.0,United Kingdom
554520,21686,MEDINA STAMPED METAL STOOL,10,2011-05-24 17:03,34.95,17841.0,United Kingdom
561116,23292,SPACEBOY CHILDRENS CUP,8,2011-07-25 12:22,1.25,13520.0,Switzerland
555627,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,12,2011-06-06 11:57,1.25,15805.0,United Kingdom
542710,22521,CHILDS GARDEN TROWEL PINK,12,2011-01-31 13:17,0.85,14776.0,United Kingdom
537199,37509,NEW ENGLAND MUG W GIFT BOX,1,2010-12-05 14:06,2.55,15894.0,United Kingdom
543097,85016,SET OF 6 VINTAGE NOTELETS KIT,10,2011-02-03 11:41,2.46,,United Kingdom
548163,21157,RED RETROSPOT WASHBAG,1,2011-03-29 13:43,4.13,,United Kingdom
537395,21169,YOU'RE CONFUSING ME METAL SIGN ,1,2010-12-06 14:05,1.69,15356.0,United Kingdom
577106,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,4,2011-11-17 17:18,0.42,14456.0,United Kingdom
574521,22992,REVOLVER WOODEN RULER ,12,2011-11-04 13:44,1.95,15358.0,United Kingdom
538177,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,3,2010-12-10 9:51,3.36,,United Kingdom
573483,84946,ANTIQUE SILVER T-LIGHT GLASS,72,2011-10-31 11:32,1.06,15793.0,United Kingdom
C577388,23454,THREE MINI HANGING FRAMES,-2,2011-11-18 16:58,4.15,14911.0,EIRE
555326,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2011-06-02 11:03,4.96,,United Kingdom
564755,85203,HANGING WOOD AND FELT BUTTERFLY ,3,2011-08-30 10:31,0.79,,United Kingdom
556271,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2011-06-09 19:40,3.75,17483.0,United Kingdom
568576,23123,COCKTAIL SWORDS 50 PIECES,12,2011-09-28 9:40,0.83,17017.0,United Kingdom
559878,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-07-13 11:19,2.95,15493.0,United Kingdom
566864,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,2,2011-09-15 12:51,0.42,17786.0,United Kingdom
545464,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-03-03 9:10,2.5,,United Kingdom
548388,23156,SET OF 5 MINI GROCERY MAGNETS,4,2011-03-30 16:52,2.08,13268.0,United Kingdom
543985,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,2011-02-15 9:44,2.92,,United Kingdom
557858,20728,LUNCH BAG CARS BLUE,4,2011-06-23 11:51,1.65,14159.0,United Kingdom
542780,85099B,JUMBO BAG RED RETROSPOT,10,2011-02-01 9:38,1.95,17675.0,United Kingdom
544569,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-02-21 12:58,2.95,16980.0,United Kingdom
537638,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,9,2010-12-07 15:28,1.66,,United Kingdom
575842,22469,HEART OF WICKER SMALL,6,2011-11-11 12:01,1.65,15024.0,United Kingdom
546429,22995,TRAVEL CARD WALLET SUKI,2,2011-03-13 15:25,0.42,17611.0,United Kingdom
572127,84596F,SMALL MARSHMALLOWS PINK BOWL,16,2011-10-21 9:20,0.42,14911.0,EIRE
580983,21577,SAVE THE PLANET COTTON TOTE BAG,1,2011-12-06 16:26,4.96,,United Kingdom
573585,22669,RED BABY BUNTING ,1,2011-10-31 14:41,5.79,,United Kingdom
554992,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2011-05-29 14:08,2.1,16686.0,United Kingdom
564439,23294,SET OF 6 SNACK LOAF BAKING CASES,1,2011-08-25 12:12,0.83,12841.0,United Kingdom
574714,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2011-11-06 14:29,3.75,15427.0,United Kingdom
542905,23231,WRAP DOILEY DESIGN,25,2011-02-01 15:11,0.42,12540.0,Spain
558232,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-06-27 14:30,0.55,17841.0,United Kingdom
558475,20819,SILVER TEDDY BEAR,1,2011-06-29 15:58,7.46,,United Kingdom
546928,22813,PACK 3 BOXES BIRD PANNETONE ,12,2011-03-18 10:16,1.95,17685.0,United Kingdom
538349,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2010-12-10 14:59,3.36,,United Kingdom
580399,22835,HOT WATER BOTTLE I AM SO POORLY,2,2011-12-04 11:45,4.95,13471.0,United Kingdom
550440,21212,PACK OF 72 RETROSPOT CAKE CASES,48,2011-04-18 12:25,0.55,12407.0,Belgium
541260,22920,HERB MARKER BASIL,4,2011-01-16 15:44,0.65,16059.0,United Kingdom
542777,21635,MADRAS NOTEBOOK LARGE ,6,2011-02-01 8:31,3.75,14911.0,EIRE
575176,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,6,2011-11-08 18:29,1.63,,United Kingdom
578810,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2011-11-25 13:27,3.95,16814.0,United Kingdom
573585,82613D,METAL SIGN CUPCAKE SINGLE HOOK,1,2011-10-31 14:41,2.46,,United Kingdom
537045,90175C,BLUE GLASS CHUNKY CHARM BRACELET,1,2010-12-05 10:54,8.95,15038.0,United Kingdom
546913,22667,RECIPE BOX RETROSPOT ,1,2011-03-17 20:18,2.95,15861.0,United Kingdom
556296,22537,MAGIC DRAWING SLATE DINOSAUR,24,2011-06-10 9:44,0.42,15114.0,United Kingdom
559912,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,2011-07-13 15:04,3.29,14221.0,United Kingdom
544326,22204,MILK PAN BLUE POLKADOT,1,2011-02-17 16:24,3.75,,United Kingdom
